Constellation,Epoch,Satellite_ID,X,Y,Z,vX,vY,vZ
CENTISPACE,2025-03-31 12:44:00,90042,-5590.906278743891,-5251.92316518736,297.1309198851656,4.702930840409946,-4.788376242147299,3.757871771982651
CENTISPACE,2025-03-31 12:44:00,90043,-1324.4749511064376,-7021.791654056344,2797.55033384972,7.19672537283586,-0.2789577264826501,2.697849985417837
CENTISPACE,2025-03-31 12:44:00,90044,3561.3337131588605,-5502.804460135003,3987.276085526436,6.3201577215746685,4.3619682857505735,0.3739442716293571
CENTISPACE,2025-03-31 12:44:00,90045,6778.602763452174,-1406.0155282637281,3309.0650091436573,2.484226523774954,6.9604345760373025,-2.125057158324275
CENTISPACE,2025-03-31 12:44:00,90046,5418.81247694113,-4657.924781362496,2797.55033384972,3.8399471641338514,6.093068133694567,2.697849985417837
CENTISPACE,2025-03-31 12:44:00,90047,6546.235311114654,332.8032368820459,3987.276085526437,-0.6174964851747319,7.654401285683326,0.3739442716293538
CENTISPACE,2025-03-31 12:44:00,90048,4606.946547317872,5167.434431181122,3309.0650091436573,-4.7857999023404,5.631620566362866,-2.125057158324275
CENTISPACE,2025-03-31 12:44:00,90049,509.10304883258374,7582.226378125284,1080.5483473147003,-6.712599297337882,0.9717964507500437,-3.628667117084384
CENTISPACE,2025-03-31 12:44:00,90050,-3827.7698755258116,6447.346722063629,-1654.2498585806438,-5.495634348472796,-4.140120966329771,-3.432459422378465
CENTISPACE,2025-03-31 12:44:00,90051,-6374.266456370307,2297.116877404622,-3615.271370387466,-1.710348527273741,-7.310466258344277,-1.631555756823697
CENTISPACE,2025-03-31 12:44:00,90052,-5942.256072113628,-2926.0809772215425,-3886.941148719608,2.8710675832322115,-7.064372689358098,0.9299375266455496
CENTISPACE,2025-03-31 12:44:00,90053,-2733.996611599105,-6782.475500160735,-2342.641971214742,6.113084905766386,-3.5178516528501524,3.058135863177293
CENTISPACE,2025-03-31 12:44:00,90054,1752.84574040429,-7467.828450163811,297.1309198851656,6.498320888782399,1.6786694589626685,3.757871771982651
CENTISPACE,2025-03-31 12:44:30,90001,-26.877401972511244,-6659.481258878847,-3825.0070766673393,7.567521818260785,-0.6810728543136286,1.1339810284531413
CENTISPACE,2025-03-31 12:44:30,90002,4828.2926303505,-5568.105251471249,-2155.528486594446,5.849737933907901,3.845852742885767,3.17731069857588
CENTISPACE,2025-03-31 12:44:30,90003,7425.990983417853,-1872.9333099182472,522.0115151006236,1.3925049411639527,6.5781168732088044,3.736139299602359
CENTISPACE,2025-03-31 12:44:30,90004,6547.534367808209,2698.4277831988434,2954.8835057240485,-3.720379972713317,6.231045399908313,2.545184185396454
CENTISPACE,2025-03-31 12:44:30,90005,2602.784489363281,6005.051909362567,4003.356070937453,-7.091543666674378,2.965491486371917,0.1619123002212967
CENTISPACE,2025-03-31 12:44:30,90006,-2561.2241585153674,6498.440624908022,3176.36267397058,-7.142159593659438,-1.6886193645590686,-2.297170142995761
CENTISPACE,2025-03-31 12:44:30,90007,-6526.442390160421,3947.7043929213487,861.2237973445742,-3.848153330247995,-5.551437770114823,-3.6801914912492433
