Reference,Epoch,Satellite_ID,Azimuth,Elevation
UPWr,2025-03-31 12:23:30,E34,293.9064809106946,-85.14613702319112
UPWr,2025-03-31 12:24:00,E34,292.42579963318883,-85.13193367498985
UPWr,2025-03-31 12:24:30,E34,290.9547146089353,-85.11451526593903
UPWr,2025-03-31 12:25:00,E34,289.49505116107076,-85.09391647558694
UPWr,2025-03-31 12:25:30,E34,288.0708438098845,-85.06572801519779
UPWr,2025-03-31 12:26:00,E34,286.6635326696006,-85.03453904652983
UPWr,2025-03-31 12:26:30,E34,285.27448511691193,-85.00040542169492
UPWr,2025-03-31 12:27:00,E34,283.90494756335363,-84.96338682874104
UPWr,2025-03-31 12:27:30,E34,282.55604264146734,-84.92354632024144
UPWr,2025-03-31 12:28:00,E34,281.22876808171395,-84.88094984041628
UPWr,2025-03-31 12:28:30,E34,279.92399715849535,-84.83566575767217
UPWr,2025-03-31 12:29:00,E34,278.6424805572973,-84.7877644086958
UPWr,2025-03-31 12:29:30,E34,277.3848494964349,-84.73731765939345
UPWr,2025-03-31 12:30:00,E34,276.15161992590623,-84.68439848708219
UPWr,2025-03-31 12:30:30,E34,274.9756455141801,-84.62519570702815
UPWr,2025-03-31 12:31:00,E34,273.8255856157754,-84.56378574546288
UPWr,2025-03-31 12:31:30,E34,272.7014891134109,-84.50024238080867
UPWr,2025-03-31 12:32:00,E34,271.603322790717,-84.43463863818184
UPWr,2025-03-31 12:32:30,E34,270.5309787623316,-84.36704656004089
UPWr,2025-03-31 12:33:00,E34,269.484281808007,-84.29753700693506
UPWr,2025-03-31 12:33:30,E34,268.462996519768,-84.22617948696166
UPWr,2025-03-31 12:34:00,E34,267.46683418866644,-84.15304201227269
UPWr,2025-03-31 12:34:30,E34,266.4954593739857,-84.07819098078643
UPWr,2025-03-31 12:35:00,E34,265.54849611256975,-84.00169108114525
UPWr,2025-03-31 12:35:30,E34,264.6617912810564,-83.92038190363103
UPWr,2025-03-31 12:36:00,E34,263.79850630935766,-83.83765630443818
UPWr,2025-03-31 12:36:30,E34,262.9581021729082,-83.75357051941292
UPWr,2025-03-31 12:37:00,E34,262.14002863600234,-83.66817878878797
UPWr,2025-03-31 12:37:30,E34,261.3437278725943,-83.5815333752095
UPWr,2025-03-31 12:38:00,E34,260.5686376868408,-83.49368459066459
UPWr,2025-03-31 12:38:30,E34,259.8141943587306,-83.40468083084849
UPWr,2025-03-31 12:39:00,E34,259.07983514123623,-83.31456861565468
UPWr,2025-03-31 12:39:30,E34,258.3650004358094,-83.22339263461181
UPWr,2025-03-31 12:40:00,E34,257.6691356728623,-83.13119579622112
UPWr,2025-03-31 12:40:30,E34,257.0277668363973,-83.03541965965404
UPWr,2025-03-31 12:41:00,E34,256.40370581924043,-82.93878970344674
UPWr,2025-03-31 12:41:30,E34,255.79640357974813,-82.84134054997578
UPWr,2025-03-31 12:42:00,E34,255.20532509335538,-82.74310532456636
UPWr,2025-03-31 12:42:30,E34,254.62994971486162,-82.64411571852051
UPWr,2025-03-31 12:43:00,E34,254.06977141616045,-82.54440205085591
UPWr,2025-03-31 12:43:30,E34,253.52429891613477,-82.44399332853348
UPWr,2025-03-31 12:44:00,E34,252.9930557177441,-82.3429173050026
UPWr,2025-03-31 12:44:30,E34,252.47558006575014,-82.24120053693329
UPWr,2025-03-31 12:45:00,E34,251.97142483706142,-82.13886843904456
UPWr,2025-03-31 12:45:30,E34,251.51427220332783,-82.0338856042594
UPWr,2025-03-31 12:46:00,E34,251.06889477168625,-81.92839859262936
UPWr,2025-03-31 12:46:30,E34,250.63489517245074,-81.8224270244677
UPWr,2025-03-31 12:47:00,E34,250.21189085350485,-81.71598966997821
UPWr,2025-03-31 12:47:30,E34,249.79951360351762,-81.60910449233941
UPWr,2025-03-31 12:48:00,E34,249.39740907320214,-81.50178868861333
UPWr,2025-03-31 12:48:30,E34,249.00523629779326,-81.39405872856457
UPWr,2025-03-31 12:49:00,E34,248.62266722339467,-81.2859303914741
UPWr,2025-03-31 12:49:30,E34,248.2493862393839,-81.17741880103739
UPWr,2025-03-31 12:50:00,E34,247.88508971866594,-81.06853845843237
UPWr,2025-03-31 12:50:30,E34,247.5610900080917,-80.95769891684256
UPWr,2025-03-31 12:51:00,E34,247.2448269914581,-80.84656212668447
UPWr,2025-03-31 12:51:30,E34,246.9360454245397,-80.73513893896308
UPWr,2025-03-31 12:52:00,E34,246.63450025758783,-80.62343977368826
UPWr,2025-03-31 12:52:30,E34,246.33995618811986,-80.51147464212983
UPWr,2025-03-31 12:53:00,E34,246.05218723265415,-80.39925316780122
UPWr,2025-03-31 12:53:30,E34,245.77097631688812,-80.28678460624596
UPWr,2025-03-31 12:54:00,E34,245.496114883777,-80.17407786369915
UPWr,2025-03-31 12:54:30,E34,245.22740251893964,-80.06114151469119
UPWr,2025-03-31 12:55:00,E34,244.9646465927973,-79.94798381865706
UPWr,2025-03-31 12:00:00,E36,233.48789807883685,-56.175165775039815
UPWr,2025-03-31 12:00:30,E36,233.46684717868862,-56.05188213734181
UPWr,2025-03-31 12:01:00,E36,233.44591854588595,-55.92852472197379
UPWr,2025-03-31 12:01:30,E36,233.4251111238243,-55.80509465689628
UPWr,2025-03-31 12:02:00,E36,233.40442386797486,-55.68159307358014
UPWr,2025-03-31 12:02:30,E36,233.38385574571342,-55.55802110695649
UPWr,2025-03-31 12:03:00,E36,233.36340573615212,-55.43437989536614
UPWr,2025-03-31 12:03:30,E36,233.343072829974,-55.310670580508564
UPWr,2025-03-31 12:04:00,E36,233.32285602927053,-55.18689430739014
UPWr,2025-03-31 12:04:30,E36,233.30275434738166,-55.063052224271836
UPWr,2025-03-31 12:05:00,E36,233.28276680873853,-54.93914548261645
UPWr,2025-03-31 12:05:30,E36,233.27247195227787,-54.814779916646856
UPWr,2025-03-31 12:06:00,E36,233.26223425847712,-54.69033993397635
UPWr,2025-03-31 12:06:30,E36,233.25205325320536,-54.565826654764166
UPWr,2025-03-31 12:07:00,E36,233.24192846755352,-54.441241203140876
UPWr,2025-03-31 12:07:30,E36,233.23185943776286,-54.31658470715385
UPWr,2025-03-31 12:08:00,E36,233.2218457051546,-54.19185829871236
UPWr,2025-03-31 12:08:30,E36,233.2118868160606,-54.06706311353226
UPWr,2025-03-31 12:09:00,E36,233.2019823217551,-53.9422002910798
UPWr,2025-03-31 12:09:30,E36,233.19213177838805,-53.817270974515296
UPWr,2025-03-31 12:10:00,E36,233.18233474691866,-53.69227631063581
UPWr,2025-03-31 12:10:30,E36,233.18188650993233,-53.56700523348742
UPWr,2025-03-31 12:11:00,E36,233.18144064821672,-53.441657395057426
UPWr,2025-03-31 12:11:30,E36,233.18099714294152,-53.316233925757544
UPWr,2025-03-31 12:12:00,E36,233.18055597547476,-53.19073596026321
UPWr,2025-03-31 12:12:30,E36,233.18011712738053,-53.065164637457094
UPWr,2025-03-31 12:13:00,E36,233.17968058041617,-52.939521100372225
UPWr,2025-03-31 12:13:30,E36,233.17924631652988,-52.813806496134596
UPWr,2025-03-31 12:14:00,E36,233.1788143178581,-52.68802197590497
UPWr,2025-03-31 12:14:30,E36,233.1783845667233,-52.562168694820485
UPWr,2025-03-31 12:15:00,E36,233.17795704563133,-52.436247811935324
UPWr,2025-03-31 12:15:30,E36,233.1865419693481,-52.31022390085164
UPWr,2025-03-31 12:16:00,E36,233.1950835435109,-52.184119525435975
UPWr,2025-03-31 12:16:30,E36,233.2035820952563,-52.05793583991012
UPWr,2025-03-31 12:17:00,E36,233.21203794844115,-51.93167400295147
UPWr,2025-03-31 12:17:30,E36,233.22045142368376,-51.805335177635754
UPWr,2025-03-31 12:18:00,E36,233.22882283840406,-51.67892053137953
UPWr,2025-03-31 12:18:30,E36,233.23715250686337,-51.552431235881784
UPWr,2025-03-31 12:19:00,E36,233.24544074020366,-51.42586846706508
UPWr,2025-03-31 12:19:30,E36,233.2536878464859,-51.299233405015976
UPWr,2025-03-31 12:20:00,E36,233.2618941307283,-51.172527233925024
UPWr,2025-03-31 12:20:30,E36,233.27878438640553,-51.04588267702199
UPWr,2025-03-31 12:21:00,E36,233.2955934891917,-50.919152888134136
UPWr,2025-03-31 12:21:30,E36,233.3123220196873,-50.79233905525288
UPWr,2025-03-31 12:22:00,E36,233.32897055299503,-50.665442370968364
UPWr,2025-03-31 12:22:30,E36,233.34553965878445,-50.53846403241196
UPWr,2025-03-31 12:23:00,E36,233.36202990135547,-50.411405241198324
UPWr,2025-03-31 12:23:30,E36,233.37844183970128,-50.28426720336654
UPWr,2025-03-31 12:24:00,E36,233.3947760275704,-50.15705112932084
UPWr,2025-03-31 12:24:30,E36,233.4110330135275,-50.02975823377052
UPWr,2025-03-31 12:25:00,E36,233.42721334101367,-49.902389735669196
UPWr,2025-03-31 12:25:30,E36,233.4517571087992,-49.77523899144313
UPWr,2025-03-31 12:26:00,E36,233.47618882059317,-49.64799743178899
UPWr,2025-03-31 12:26:30,E36,233.5005092332206,-49.52066628558491
UPWr,2025-03-31 12:27:00,E36,233.5247190967874,-49.39324678644017
UPWr,2025-03-31 12:27:30,E36,233.54881915475332,-49.265740172637344
UPWr,2025-03-31 12:28:00,E36,233.5728101440049,-49.13814768707384
UPWr,2025-03-31 12:28:30,E36,233.59669279492698,-49.010470577202526
UPWr,2025-03-31 12:29:00,E36,233.6204678314732,-48.88271009497167
UPWr,2025-03-31 12:29:30,E36,233.64413597123598,-48.75486749676426
UPWr,2025-03-31 12:30:00,E36,233.66769792551526,-48.62694404333647
UPWr,2025-03-31 12:30:30,E36,233.6993106071784,-48.49938617225929
UPWr,2025-03-31 12:31:00,E36,233.73078632612487,-48.37173129737161
UPWr,2025-03-31 12:31:30,E36,233.7621259516467,-48.243980693336916
UPWr,2025-03-31 12:32:00,E36,233.7933303458609,-48.116135639698804
UPWr,2025-03-31 12:32:30,E36,233.8244003637812,-47.988197420822026
UPWr,2025-03-31 12:33:00,E36,233.8553368533893,-47.860167325833096
UPWr,2025-03-31 12:33:30,E36,233.8861406557053,-47.732046648559816
UPWr,2025-03-31 12:34:00,E36,233.91681260485737,-47.603836687470135
UPWr,2025-03-31 12:34:30,E36,233.9473535281503,-47.475538745610194
UPWr,2025-03-31 12:35:00,E36,233.97776424613355,-47.347154130541625
UPWr,2025-03-31 12:35:30,E36,234.0159205467192,-47.21927477178983
UPWr,2025-03-31 12:36:00,E36,234.0539201805208,-47.09129179488636
UPWr,2025-03-31 12:36:30,E36,234.09176407722984,-46.96320652346963
UPWr,2025-03-31 12:37:00,E36,234.1294531594764,-46.83502028624141
UPWr,2025-03-31 12:37:30,E36,234.16698834289338,-46.706734416906514
UPWr,2025-03-31 12:38:00,E36,234.20437053617923,-46.57835025411152
UPWr,2025-03-31 12:38:30,E36,234.2416006411613,-46.449869141382614
UPWr,2025-03-31 12:39:00,E36,234.27867955285723,-46.32129242706264
UPWr,2025-03-31 12:39:30,E36,234.3156081595366,-46.192621464247246
UPWr,2025-03-31 12:40:00,E36,234.35238734278164,-46.063857610720255
UPWr,2025-03-31 12:40:30,E36,234.396614201101,-45.93573065013295
UPWr,2025-03-31 12:41:00,E36,234.44066919803686,-45.80749318332256
UPWr,2025-03-31 12:41:30,E36,234.48455328161265,-45.679146584793244
UPWr,2025-03-31 12:42:00,E36,234.52826739331238,-45.55069223434189
UPWr,2025-03-31 12:42:30,E36,234.57181246813258,-45.42213151699526
UPWr,2025-03-31 12:43:00,E36,234.6151894346338,-45.29346582294629
UPWr,2025-03-31 12:43:30,E36,234.65839921499182,-45.164696547489434
UPWr,2025-03-31 12:44:00,E36,234.70144272504808,-45.035825090955036
UPWr,2025-03-31 12:44:30,E36,234.74432087436008,-44.906852858643035
UPWr,2025-03-31 12:45:00,E36,234.78703456625112,-44.77778126075539
UPWr,2025-03-31 12:45:30,E36,234.8369048825259,-44.64947024489117
UPWr,2025-03-31 12:46:00,E36,234.8865920491741,-44.52104169076372
UPWr,2025-03-31 12:46:30,E36,234.93609699895308,-44.39249702466422
UPWr,2025-03-31 12:47:00,E36,234.98542065887958,-44.26383767845791
UPWr,2025-03-31 12:47:30,E36,235.03456395026808,-44.13506508951795
UPWr,2025-03-31 12:48:00,E36,235.08352778876866,-44.006180700658646
UPWr,2025-03-31 12:48:30,E36,235.1323130844048,-43.87718596006731
UPWr,2025-03-31 12:49:00,E36,235.18092074161115,-43.74808232123547
UPWr,2025-03-31 12:49:30,E36,235.22935165927038,-43.61887124288905
UPWr,2025-03-31 12:50:00,E36,235.2776067307508,-43.48955418891735
UPWr,2025-03-31 12:50:30,E36,235.33273382685556,-43.36111352209807
UPWr,2025-03-31 12:51:00,E36,235.38766986802074,-43.232548251845316
UPWr,2025-03-31 12:51:30,E36,235.44241574525682,-43.1038598564499
UPWr,2025-03-31 12:52:00,E36,235.49697234480533,-42.97504982011232
UPWr,2025-03-31 12:52:30,E36,235.55134054816313,-42.846119632872686
UPWr,2025-03-31 12:53:00,E36,235.60552123210658,-42.71707079053991
UPWr,2025-03-31 12:53:30,E36,235.65951526871612,-42.587904794619696
UPWr,2025-03-31 12:54:00,E36,235.71332352539974,-42.45862315224152
UPWr,2025-03-31 12:54:30,E36,235.7669468649178,-42.32922737608467
UPWr,2025-03-31 12:55:00,E36,235.82038614540647,-42.199718984303146
UPWr,2025-03-31 12:00:00,G01,235.23414863859537,-51.619878164433786
UPWr,2025-03-31 12:00:30,G01,235.22001265453713,-51.46833452045479
UPWr,2025-03-31 12:01:00,G01,235.20595803884368,-51.31665683696388
UPWr,2025-03-31 12:01:30,G01,235.19198409265948,-51.16484709221842
UPWr,2025-03-31 12:02:00,G01,235.17809012509005,-51.01290727507191
UPWr,2025-03-31 12:02:30,G01,235.16427545308926,-50.86083938484089
UPWr,2025-03-31 12:03:00,G01,235.1505394013485,-50.70864543117001
UPWr,2025-03-31 12:03:30,G01,235.1368813021877,-50.55632743389474
UPWr,2025-03-31 12:04:00,G01,235.12330049544795,-50.40388742290221
UPWr,2025-03-31 12:04:30,G01,235.10979632838655,-50.25132743798974
UPWr,2025-03-31 12:05:00,G01,235.09636815557292,-50.09864952872147
UPWr,2025-03-31 12:05:30,G01,235.0927259699955,-49.945778406638155
UPWr,2025-03-31 12:06:00,G01,235.08910355217535,-49.792768313326455
UPWr,2025-03-31 12:06:30,G01,235.08550074164413,-49.639621246436185
UPWr,2025-03-31 12:07:00,G01,235.08191737966536,-49.48633921500738
UPWr,2025-03-31 12:07:30,G01,235.07835330921114,-49.33292423933378
UPWr,2025-03-31 12:08:00,G01,235.07480837493915,-49.17937835082372
UPWr,2025-03-31 12:08:30,G01,235.0712824231702,-49.02570359185923
UPWr,2025-03-31 12:09:00,G01,235.06777530186594,-48.8719020156525
UPWr,2025-03-31 12:09:30,G01,235.06428686060704,-48.71797568610042
UPWr,2025-03-31 12:10:00,G01,235.0608169505718,-48.56392667763675
UPWr,2025-03-31 12:10:30,G01,235.06672260277364,-48.40988786714571
UPWr,2025-03-31 12:11:00,G01,235.0725981012866,-48.25570354750321
UPWr,2025-03-31 12:11:30,G01,235.07844367634274,-48.101375753526725
UPWr,2025-03-31 12:12:00,G01,235.08425955583738,-47.946906532109
UPWr,2025-03-31 12:12:30,G01,235.0900459653588,-47.79229794207944
UPWr,2025-03-31 12:13:00,G01,235.0958031282172,-47.637552054062716
UPWr,2025-03-31 12:13:30,G01,235.10153126547357,-47.48267095033525
UPWr,2025-03-31 12:14:00,G01,235.10723059596762,-47.32765672467905
UPWr,2025-03-31 12:14:30,G01,235.11290133634594,-47.172511482233446
UPWr,2025-03-31 12:15:00,G01,235.1185437010892,-47.01723733934421
UPWr,2025-03-31 12:15:30,G01,235.13316231024498,-46.86216573285045
UPWr,2025-03-31 12:16:00,G01,235.1477108625424,-46.70694086918419
UPWr,2025-03-31 12:16:30,G01,235.16218985851586,-46.55156483308957
UPWr,2025-03-31 12:17:00,G01,235.1765997939607,-46.39603972203774
UPWr,2025-03-31 12:17:30,G01,235.19094115998894,-46.24036764608617
UPWr,2025-03-31 12:18:00,G01,235.20521444308397,-46.08455072773534
UPWr,2025-03-31 12:18:30,G01,235.21942012515512,-45.92859110178301
UPWr,2025-03-31 12:19:00,G01,235.23355868359087,-45.77249091517564
UPWr,2025-03-31 12:19:30,G01,235.24763059131155,-45.61625232685741
UPWr,2025-03-31 12:20:00,G01,235.2616363168214,-45.45987750761665
UPWr,2025-03-31 12:20:30,G01,235.28422958341002,-45.303886773324464
UPWr,2025-03-31 12:21:00,G01,235.30672147161567,-45.14773415351295
UPWr,2025-03-31 12:21:30,G01,235.32911265536853,-44.99142179182021
UPWr,2025-03-31 12:22:00,G01,235.35140380270053,-44.834951845281495
UPWr,2025-03-31 12:22:30,G01,235.37359557580885,-44.67832648418645
UPWr,2025-03-31 12:23:00,G01,235.39568863111901,-44.52154789193319
UPWr,2025-03-31 12:23:30,G01,235.41768361934686,-44.36461826487988
UPWr,2025-03-31 12:24:00,G01,235.43958118555975,-44.20753981219337
UPWr,2025-03-31 12:24:30,G01,235.4613819692371,-44.05031475569497
UPWr,2025-03-31 12:25:00,G01,235.48308660433025,-43.89294532970356
UPWr,2025-03-31 12:25:30,G01,235.51300006302642,-43.73613096130335
UPWr,2025-03-31 12:26:00,G01,235.54278816966809,-43.57914547410022
UPWr,2025-03-31 12:26:30,G01,235.57245169453498,-43.42199107677318
UPWr,2025-03-31 12:27:00,G01,235.60199140174456,-43.26466999212136
UPWr,2025-03-31 12:27:30,G01,235.63140804931191,-43.10718445691822
UPWr,2025-03-31 12:28:00,G01,235.66070238920912,-42.94953672176227
UPWr,2025-03-31 12:28:30,G01,235.6898751674239,-42.79172905092511
UPWr,2025-03-31 12:29:00,G01,235.71892712401785,-42.63376372219615
UPWr,2025-03-31 12:29:30,G01,235.74785899318357,-42.47564302672451
UPWr,2025-03-31 12:30:00,G01,235.77667150330157,-42.31736926885784
UPWr,2025-03-31 12:30:30,G01,235.8133234073707,-42.15981111992122
UPWr,2025-03-31 12:31:00,G01,235.84983227896254,-42.00207224472413
UPWr,2025-03-31 12:31:30,G01,235.88619892423958,-41.844154921076864
UPWr,2025-03-31 12:32:00,G01,235.92242414355377,-41.686061441706464
UPWr,2025-03-31 12:32:30,G01,235.9585087314965,-41.52779411410656
UPWr,2025-03-31 12:33:00,G01,235.9944534769479,-41.3693552603839
UPWr,2025-03-31 12:33:30,G01,236.03025916312578,-41.21074721710144
UPWr,2025-03-31 12:34:00,G01,236.06592656763416,-41.05197233511856
UPWr,2025-03-31 12:34:30,G01,236.101456462511,-40.89303297942758
UPWr,2025-03-31 12:35:00,G01,236.13684961427592,-40.733931528987405
UPWr,2025-03-31 12:35:30,G01,236.17972128729014,-40.57569592469826
UPWr,2025-03-31 12:36:00,G01,236.22243764192723,-40.41726980659387
UPWr,2025-03-31 12:36:30,G01,236.26499947347855,-40.2586555242458
UPWr,2025-03-31 12:37:00,G01,236.30740757217433,-40.09985544302304
UPWr,2025-03-31 12:37:30,G01,236.3496627232203,-39.94087194393666
UPWr,2025-03-31 12:38:00,G01,236.3917657068339,-39.7817074234808
UPWr,2025-03-31 12:38:30,G01,236.4337172982809,-39.622364293470206
UPWr,2025-03-31 12:39:00,G01,236.4755182679109,-39.46284498087417
UPWr,2025-03-31 12:39:30,G01,236.51716938119313,-39.30315192764709
UPWr,2025-03-31 12:40:00,G01,236.55867139875187,-39.143287590555445
UPWr,2025-03-31 12:40:30,G01,236.60729888772082,-38.98442908766422
UPWr,2025-03-31 12:41:00,G01,236.65576340240378,-38.82537026706646
UPWr,2025-03-31 12:41:30,G01,236.70406569173468,-38.66611355172582
UPWr,2025-03-31 12:42:00,G01,236.75220650056428,-38.506661381372105
UPWr,2025-03-31 12:42:30,G01,236.8001865696836,-38.347016212339334
UPWr,2025-03-31 12:43:00,G01,236.84800663584656,-38.187180517400506
UPWr,2025-03-31 12:43:30,G01,236.8956674317932,-38.02715678559816
UPWr,2025-03-31 12:44:00,G01,236.94316968627243,-37.86694752207135
UPWr,2025-03-31 12:44:30,G01,236.9905141240646,-37.70655524787882
UPWr,2025-03-31 12:45:00,G01,237.0377014660044,-37.545982499818365
UPWr,2025-03-31 12:45:30,G01,237.0916683318386,-37.3865453605192
UPWr,2025-03-31 12:46:00,G01,237.14546854767576,-37.22689822185697
UPWr,2025-03-31 12:46:30,G01,237.19910278981635,-37.06704358117472
UPWr,2025-03-31 12:47:00,G01,237.25257173155813,-36.90698395363653
UPWr,2025-03-31 12:47:30,G01,237.30587604320667,-36.74672187205868
UPWr,2025-03-31 12:48:00,G01,237.35901639208612,-36.58625988673663
UPWr,2025-03-31 12:48:30,G01,237.41199344255003,-36.425600565268034
UPWr,2025-03-31 12:49:00,G01,237.4648078559918,-36.264746492371664
UPWr,2025-03-31 12:49:30,G01,237.51746029085598,-36.10370026970206
UPWr,2025-03-31 12:50:00,G01,237.56995140264866,-35.94246451566048
UPWr,2025-03-31 12:50:30,G01,237.62888249582647,-35.782483942551266
UPWr,2025-03-31 12:51:00,G01,237.6876466913659,-35.622283928136554
UPWr,2025-03-31 12:51:30,G01,237.7462445741598,-35.461867044753554
UPWr,2025-03-31 12:52:00,G01,237.80467672718663,-35.301235883697096
UPWr,2025-03-31 12:52:30,G01,237.86294373151105,-35.14039305504267
UPWr,2025-03-31 12:53:00,G01,237.92104616628396,-34.9793411874653
UPWr,2025-03-31 12:53:30,G01,237.97898460874336,-34.81808292805377
UPWr,2025-03-31 12:54:00,G01,238.03675963421495,-34.656620942120654
UPWr,2025-03-31 12:54:30,G01,238.09437181611278,-34.49495791300776
UPWr,2025-03-31 12:55:00,G01,238.15182172594035,-34.33309654188748
UPWr,2025-03-31 12:00:00,G02,234.89935355722366,-31.09041360243487
UPWr,2025-03-31 12:00:30,G02,234.95887077875713,-30.919520554636616
UPWr,2025-03-31 12:01:00,G02,235.01825497978007,-30.7483714714734
UPWr,2025-03-31 12:01:30,G02,235.07750647858683,-30.57696939744406
UPWr,2025-03-31 12:02:00,G02,235.13662559318612,-30.405317403229716
UPWr,2025-03-31 12:02:30,G02,235.19561264129484,-30.233418585462033
UPWr,2025-03-31 12:03:00,G02,235.25446794033172,-30.061276066484435
UPWr,2025-03-31 12:03:30,G02,235.31319180741144,-29.888892994106556
UPWr,2025-03-31 12:04:00,G02,235.3717845593383,-29.716272541352097
UPWr,2025-03-31 12:04:30,G02,235.43024651260058,-29.543417906199622
UPWr,2025-03-31 12:05:00,G02,235.48857798336445,-29.370332311316847
UPWr,2025-03-31 12:05:30,G02,235.55269311122768,-29.198769882530073
UPWr,2025-03-31 12:06:00,G02,235.61668093355274,-29.02694314645405
UPWr,2025-03-31 12:06:30,G02,235.68054166998462,-28.85485524209971
UPWr,2025-03-31 12:07:00,G02,235.74427554055973,-28.682509336147767
UPWr,2025-03-31 12:07:30,G02,235.807882765697,-28.50990862270445
UPWr,2025-03-31 12:08:00,G02,235.8713635661888,-28.337056323049794
UPWr,2025-03-31 12:08:30,G02,235.93471816319226,-28.163955685378646
UPWr,2025-03-31 12:09:00,G02,235.99794677822058,-27.99060998453434
UPWr,2025-03-31 12:09:30,G02,236.06104963313408,-27.8170225217351
UPWr,2025-03-31 12:10:00,G02,236.1240269501319,-27.64319662429313
UPWr,2025-03-31 12:10:30,G02,236.19245930378813,-27.47099646989501
UPWr,2025-03-31 12:11:00,G02,236.2607724571659,-27.298524356903222
UPWr,2025-03-31 12:11:30,G02,236.32896652772678,-27.12578352046484
UPWr,2025-03-31 12:12:00,G02,236.39704163387242,-26.952777224930845
UPWr,2025-03-31 12:12:30,G02,236.46499789493544,-26.779508763598507
UPWr,2025-03-31 12:13:00,G02,236.53283543116953,-26.605981458445804
UPWr,2025-03-31 12:13:30,G02,236.6005543637401,-26.43219865985792
UPWr,2025-03-31 12:14:00,G02,236.6681548147146,-26.2581637463459
UPWr,2025-03-31 12:14:30,G02,236.73563690705328,-26.083880124257462
UPWr,2025-03-31 12:15:00,G02,236.80300076459957,-25.909351227479956
UPWr,2025-03-31 12:15:30,G02,236.8754938839322,-25.736539249633207
UPWr,2025-03-31 12:16:00,G02,236.94787800681405,-25.563448356516602
UPWr,2025-03-31 12:16:30,G02,237.02015314834787,-25.390081881179448
UPWr,2025-03-31 12:17:00,G02,237.09231932497823,-25.216443187443502
UPWr,2025-03-31 12:17:30,G02,237.1643765544831,-25.04253566963124
UPWr,2025-03-31 12:18:00,G02,237.23632485596548,-24.868362752285307
UPWr,2025-03-31 12:18:30,G02,237.30816424984454,-24.69392788987976
UPWr,2025-03-31 12:19:00,G02,237.3798947578475,-24.519234566522538
UPWr,2025-03-31 12:19:30,G02,237.4515164030011,-24.34428629564982
UPWr,2025-03-31 12:20:00,G02,237.52302920962308,-24.169086619711702
UPWr,2025-03-31 12:20:30,G02,237.59934789579563,-23.995683577955788
UPWr,2025-03-31 12:21:00,G02,237.67556963801962,-23.82199542097326
UPWr,2025-03-31 12:21:30,G02,237.7516943516197,-23.648025581676038
UPWr,2025-03-31 12:22:00,G02,237.82772195350617,-23.473777525339077
UPWr,2025-03-31 12:22:30,G02,237.90365236216903,-23.29925474931348
UPWr,2025-03-31 12:23:00,G02,237.97948549767224,-23.12446078273028
UPWr,2025-03-31 12:23:30,G02,238.05522128164756,-22.949399186195247
UPWr,2025-03-31 12:24:00,G02,238.1308596372886,-22.774073551474483
UPWr,2025-03-31 12:24:30,G02,238.2064004893449,-22.598487501171025
UPWr,2025-03-31 12:25:00,G02,238.28184376411565,-22.422644688392378
UPWr,2025-03-31 12:25:30,G02,238.36177149061604,-22.248666724854058
UPWr,2025-03-31 12:26:00,G02,238.4416159603655,-22.07439825408397
UPWr,2025-03-31 12:26:30,G02,238.5213769937556,-21.899842811039946
UPWr,2025-03-31 12:27:00,G02,238.60105441284674,-21.72500396464303
UPWr,2025-03-31 12:27:30,G02,238.6806480413656,-21.54988531747444
UPWr,2025-03-31 12:28:00,G02,238.76015770470315,-21.374490505462877
UPWr,2025-03-31 12:28:30,G02,238.83958322991197,-21.19882319756188
UPWr,2025-03-31 12:29:00,G02,238.91892444570408,-21.022887095417488
UPWr,2025-03-31 12:29:30,G02,238.99818118244826,-20.846685933026258
UPWr,2025-03-31 12:30:00,G02,239.07735327216744,-20.670223476383434
UPWr,2025-03-31 12:30:30,G02,239.16068992210495,-20.49568256710272
UPWr,2025-03-31 12:31:00,G02,239.24395845409873,-20.320846607718725
UPWr,2025-03-31 12:31:30,G02,239.32715860032,-20.145719237651083
UPWr,2025-03-31 12:32:00,G02,239.41029009453342,-19.97030413188014
UPWr,2025-03-31 12:32:30,G02,239.49335267209887,-19.794605000627048
UPWr,2025-03-31 12:33:00,G02,239.57634606997368,-19.618625589023406
UPWr,2025-03-31 12:33:30,G02,239.65927002671427,-19.442369676770436
UPWr,2025-03-31 12:34:00,G02,239.74212428247804,-19.26584107778763
UPWr,2025-03-31 12:34:30,G02,239.82490857902508,-19.089043639851
UPWr,2025-03-31 12:35:00,G02,239.90762265971978,-18.91198124422101
UPWr,2025-03-31 12:35:30,G02,239.99418254238486,-18.736885590450246
UPWr,2025-03-31 12:36:00,G02,240.08069074107277,-18.561491224655835
UPWr,2025-03-31 12:36:30,G02,240.16714690799657,-18.385801893361833
UPWr,2025-03-31 12:37:00,G02,240.25355069673532,-18.209821380236292
UPWr,2025-03-31 12:37:30,G02,240.3399017622407,-18.033553505753552
UPWr,2025-03-31 12:38:00,G02,240.42619976084322,-17.857002126845256
UPWr,2025-03-31 12:38:30,G02,240.51244435025902,-17.680171136540228
UPWr,2025-03-31 12:39:00,G02,240.59863518959563,-17.503064463593127
UPWr,2025-03-31 12:39:30,G02,240.68477193935854,-17.325686072101977
UPWr,2025-03-31 12:40:00,G02,240.7708542614572,-17.148039961114616
